contract_key_canon,source,source_record_id,source_dataset,buyer_name,buyer_id,supplier_name,supplier_id,contract_title,procedure,publication_date,award_date,estimated_value_eur,awarded_value_eur,cpv_codes_raw,cpv_code_list,source_file
V01/1414COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20140405,boe,BOE-B-2014-12288,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 10/13 de protección interior de la cubierta y adecuación del recinto del depósito de Fontcalent (Ac/Alicante). Pograma Cohesión Feder 2007-2013.",Abierto,2014-04-05 00:00:00,,52620.12,,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
V01/1415COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20140405,boe,BOE-B-2014-12289,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 07/13 de toma de abastecimiento a las flotas desde la conducción Alhama- Librilla (Mu/Alhama de Murcia). Fondos Feder 2007-2013. Programa Operativo de Murcia.",Abierto,2014-04-05 00:00:00,,61941.92,,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
NODISPONIBLEAYUNTAMIENTODEQUIJORNA20140407,boe,BOE-B-2014-12549,boe_2014_2024,Ayuntamiento de Quijorna.,ADMINISTRACIÓN LOCAL,No disponible,,No disponible,Abierto,2014-04-07 00:00:00,,,,34928500 34928510 3492820 34928530 45000000 50000000 50232000 50232100 50232110 50530000 71314000 71314200 72225000.,"['34000000' '45000000' '50200000' '50500000' '71000000' '72000000'
 '34928500' '34928510' '34928530' '50000000' '50232000' '50232100'
 '50232110' '50530000' '71314000' '71314200' '72225000']",boe_sample.csv
8/14/01JUNTADECONTRATACIONDELMINISTERIODEHACIENDAYADMINISTRACIONESPUBLICAS20140408,boe,BOE-B-2014-12683,boe_2014_2024,Junta de Contratación del Ministerio de Hacienda y Administraciones Públicas.,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,No disponible,,"Servicio de control de accesos de visitantes al Complejo Cuzco, en P.º Castellana, 162, de Madrid.",Abierto,2014-04-08 00:00:00,,96422.4,,71326000 (servicios auxiliares de edificios).,['71000000' '71326000'],boe_sample.csv
V11/1313COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20140408,boe,BOE-B-2014-12710,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,Servicio de inspección y vigilancia de la explotación de las plantas desalinizadoras de San Pedro II y Alicante II. 5.º año.,Abierto,2014-04-08 00:00:00,,434061.85,,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
3082/132A1G534/12DIRECCIONGENERALDECARRETERAS20140410,boe,BOE-B-2014-13033,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"INGENIERÍA DE TRAZADOS Y EXPLANACIONES, S.L.",,"Inspecciones de los contratos de concesión de obras públicas para la conservación y explotación de la autovía de primera generación: Autovía A-4, pp.kk. 138 a 245. Tramo: Puerto Lápice-Venta de Cárdenas. Provincia de Ciudad Real. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-10 00:00:00,,962619.52,646784.06,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3083/132A1G535/12DIRECCIONGENERALDECARRETERAS20140410,boe,BOE-B-2014-13034,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"PROINTEC, S.A.",,"Inspecciones de los contratos de concesión de obras públicas para la conservación y explotación de la Autovía de primera generación: Autovía de Alicante A-31, puntos kilométricos 29,80 al 124,00. Tramo: L.P. Cuenca/Albacete-Bonete. Provincia de Albacete. Coeficiente de mayoración de puntuación económica: 1,50.",Abierto,2014-04-10 00:00:00,,960701.28,653276.87,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
306/13251HU0304DIRECCIONGENERALDECARRETERAS20140410,boe,BOE-B-2014-13037,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"MANTENIMIENTO DE INFRAESTRUCTURAS, S.A., e INDUSTRIA DE SERVICIOS IDESER, S.A.U. (UTE).",,"Ejecución de diversas operaciones de conservación y explotación en la N-240 de Tarragona a San Sebastián y Bilbao; N-330 de Alicante a Francia por Zaragoza;"" A-23 Autovía Mudéjar de Sagunto a Frontera Francesa por Somport y A-22 Autovía de Lleida a Huesca. Provincia de Huesca. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,2014-04-10 00:00:00,,16242226.64,9474090.8,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3094/132AC553/12DIRECCIONGENERALDECARRETERAS20140410,boe,BOE-B-2014-13038,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"INVENTARIOS Y PROYECTOS DE SEÑALIZACIÓN VIAL, S.L., y ACEINSA MOVILIDAD, S.A. (UTE).",,"Seguimiento de la actualización del inventario de la señalización vertical y asesoramiento técnico sobre señalización en las carreteras de la Red del Estado. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-10 00:00:00,,678538.48,541134.69,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3063/132AC506/13DIRECCIONGENERALDECARRETERAS20140410,boe,BOE-B-2014-13041,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"Control y Geología, S.A.",,"Coordinación en materia de seguridad y salud, en las actuaciones de conservación y explotación en la Red de Carreteras del Estado en Cataluña. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-10 00:00:00,,722253.84,496188.39,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3049/132AC515/13DIRECCIONGENERALDECARRETERAS20140411,boe,BOE-B-2014-13129,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"Incope Consultores, S.L.",,"Responsable de seguridad en fase de explotación para los túneles existentes en la Red de Carreteras del Estado en la Comunidad Valenciana y Murcia. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-11 00:00:00,,205617.72,139820.05,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3054/132AC520/13DIRECCIONGENERALDECARRETERAS20140412,boe,BOE-B-2014-13263,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"Incope Consultores, S.L.",,"Responsable de seguridad en fase de explotación para los túneles existentes en la Red de Carreteras del Estado en Cantabria. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-12 00:00:00,,421602.72,278257.8,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3067/132A1G539/12DIRECCIONGENERALDECARRETERAS20140412,boe,BOE-B-2014-13264,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"AYESA INGENIERÍA Y ARQUITECTURA, S.A.U.",,"Inspecciones de los contratos de concesión de obras públicas para conservación y explotación de la Autovía de primera generación: Autovía de Alicante A-31, pp.kk. 124,000 al 235,400, tramo: Bonete-Alicante. Provincias: Albacete y Alicante. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-12 00:00:00,,960701.28,698910.7,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3055/132AC521/13DIRECCIONGENERALDECARRETERAS20140412,boe,BOE-B-2014-13265,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"AGUA Y ESTRUCTURAS, S.A.U. (AYESA).",,"Responsable de seguridad en fase de explotación para los túneles existentes en la Red de Carreteras del Estado en las Demarcaciones de Castilla y León Occidental, Castilla y León Oriental y La Rioja. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-12 00:00:00,,330025.08,224384.06,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3062/132AC505/13DIRECCIONGENERALDECARRETERAS20140414,boe,BOE-B-2014-13501,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"TÉCNICA Y PROYECTOS, S.A.",,"Coordinación en materia de seguridad y salud, en las actuaciones de conservación y explotación en la Red de Carreteras del Estado en Andalucía Occidental. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-14 00:00:00,,725709.6,482596.88,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3068/132AC510/13DIRECCIONGENERALDECARRETERAS20140414,boe,BOE-B-2014-13503,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"Conurma, Ingenieros Consultores, S.L.",,"Realización de los informes anuales de supervisión de los contratos de conservación integral en la zona norte de la Red de Carreteras del Estado. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-04-14 00:00:00,,751109.44,522021.06,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
